Entry	Gene ontology (cellular component)
P27797	acrosomal vesicle [GO:0001669]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endocytic vesicle lumen [GO:0071682]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum quality control compartment [GO:0044322]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; focal adhesion [GO:0005925]; Golgi apparatus [GO:0005794]; integral component of lumenal side of endoplasmic reticulum membrane [GO:0071556]; membrane [GO:0016020]; MHC class I peptide loading complex [GO:0042824]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; phagocytic vesicle membrane [GO:0030670]; polysome [GO:0005844]; sarcoplasmic reticulum lumen [GO:0033018]; smooth endoplasmic reticulum [GO:0005790]
Q8N187	granular component [GO:0001652]; nucleus [GO:0005634]
P43235	apical plasma membrane [GO:0016324]; endolysosome lumen [GO:0036021]; external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; intracellular membrane-bounded organelle [GO:0043231]; lysosomal lumen [GO:0043202]; lysosome [GO:0005764]; nucleoplasm [GO:0005654]
Q16543	chaperone complex [GO:0101031]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; HSP90-CDC37 chaperone complex [GO:1990565]
P14384	anchored component of membrane [GO:0031225]; cell surface [GO:0009986]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]
Q96J87	cytoplasm [GO:0005737]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
O15519	CD95 death-inducing signaling complex [GO:0031265]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; death-inducing signaling complex [GO:0031264]; membrane raft [GO:0045121]; ripoptosome [GO:0097342]
Q6ZU80	centriolar subdistal appendage [GO:0120103]; centriole [GO:0005814]; cytoplasm [GO:0005737]; spindle pole [GO:0000922]
O14757	centrosome [GO:0005813]; chromatin [GO:0000785]; condensed nuclear chromosome [GO:0000794]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular space [GO:0005615]; intracellular membrane-bounded organelle [GO:0043231]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
Q5JTZ5	
Q96H22	condensed chromosome kinetochore [GO:0000777]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]
Q96N11	
Q9UJX2	anaphase-promoting complex [GO:0005680]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular [GO:0005622]; nucleoplasm [GO:0005654]
P41208	centriole [GO:0005814]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cytosol [GO:0005829]; intracellular [GO:0005622]; nuclear pore nuclear basket [GO:0044615]; nucleoplasm [GO:0005654]; photoreceptor connecting cilium [GO:0032391]; transcription export complex 2 [GO:0070390]; XPC complex [GO:0071942]
Q9Y4C5	cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; intrinsic component of Golgi membrane [GO:0031228]; nucleoplasm [GO:0005654]; trans-Golgi network [GO:0005802]
Q9Y6A4	centriole [GO:0005814]; ciliary basal body [GO:0036064]; cilium [GO:0005929]; cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; microtubule [GO:0005874]; motile cilium [GO:0031514]; nucleoplasm [GO:0005654]
Q9C0A0	cell projection [GO:0042995]; integral component of membrane [GO:0016021]; presynaptic membrane [GO:0042734]
Q7Z4T9	axoneme [GO:0005930]; mitochondrion [GO:0005739]; motile cilium [GO:0031514]
Q9UQ52	anchored component of presynaptic membrane [GO:0099026]; axon [GO:0030424]; parallel fiber to Purkinje cell synapse [GO:0098688]; plasma membrane [GO:0005886]
Q96LI5	CCR4-NOT complex [GO:0030014]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q9P003	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; integral component of membrane [GO:0016021]
P56750	bicellular tight junction [GO:0005923]; chloride channel complex [GO:0034707]; plasma membrane [GO:0005886]
Q8NCF0	endoplasmic reticulum [GO:0005783]; endosome [GO:0005768]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]
Q96DG6	cytosol [GO:0005829]; extracellular exosome [GO:0070062]
Q8N7H1	
Q9H7T3	
Q8NCR9	extracellular exosome [GO:0070062]; integral component of membrane [GO:0016021]
Q96F05	Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q8NBR9	
Q9H6B4	bicellular tight junction [GO:0005923]; cell surface [GO:0009986]; cytoplasmic microtubule [GO:0005881]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q92478	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q9UFG5	
O15516	chromatoid body [GO:0033391]; chromosome [GO:0005694]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
P02489	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
P15954	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrial respiratory chain complex IV [GO:0005751]; mitochondrion [GO:0005739]
O95196	cell surface [GO:0009986]; endoplasmic reticulum membrane [GO:0005789]; extracellular region [GO:0005576]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; Golgi-associated vesicle membrane [GO:0030660]; Golgi lumen [GO:0005796]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; integral component of postsynaptic membrane [GO:0099055]; lysosomal lumen [GO:0043202]; membrane [GO:0016020]; synapse [GO:0045202]
F2Z3M2	
Q9Y5P2	
Q9Y600	cytoplasm [GO:0005737]
C9JDV5	
Q49B96	cytosol [GO:0005829]; mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]
Q6PUV4	calyx of Held [GO:0044305]; cytosol [GO:0005829]; dendrite [GO:0030425]; glutamatergic synapse [GO:0098978]; mast cell granule [GO:0042629]; nucleus [GO:0005634]; perikaryon [GO:0043204]; postsynapse [GO:0098794]; SNARE complex [GO:0031201]; synaptobrevin 2-SNAP-25-syntaxin-1a-complexin II complex [GO:0070033]; synaptobrevin 2-SNAP-25-syntaxin-3-complexin complex [GO:0070554]; terminal bouton [GO:0043195]
O75177	condensed chromosome kinetochore [GO:0000777]; condensed nuclear chromosome, centromeric region [GO:0000780]; cytosol [GO:0005829]; kinetochore [GO:0000776]; nBAF complex [GO:0071565]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P05181	cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; intracellular membrane-bounded organelle [GO:0043231]; intrinsic component of endoplasmic reticulum membrane [GO:0031227]; mitochondrial inner membrane [GO:0005743]
Q96JB2	cis-Golgi network [GO:0005801]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; Golgi cisterna membrane [GO:0032580]; Golgi membrane [GO:0000139]; Golgi transport complex [GO:0017119]; plasma membrane [GO:0005886]; trans-Golgi network membrane [GO:0032588]
P07315	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P78358	cytoplasm [GO:0005737]
A8K830	cytoplasm [GO:0005737]
Q9UBT7	cytoskeleton [GO:0005856]; cytosol [GO:0005829]; plasma membrane [GO:0005886]
Q5HYN5	integrator complex [GO:0032039]
O95452	actin filament [GO:0005884]; apical plasma membrane [GO:0016324]; cell junction [GO:0030054]; connexin complex [GO:0005922]; cytosol [GO:0005829]; gap junction [GO:0005921]; integral component of membrane [GO:0016021]
Q9P2B4	actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737]; lamellipodium [GO:0030027]
P25025	cell surface [GO:0009986]; external side of plasma membrane [GO:0009897]; integral component of plasma membrane [GO:0005887]; mast cell granule [GO:0042629]; membrane [GO:0016020]; microtubule cytoskeleton [GO:0015630]; mitotic spindle [GO:0072686]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; secretory granule membrane [GO:0030667]
Q8N9T2	
Q14155	cell cortex [GO:0005938]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; lamellipodium [GO:0030027]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; protein-containing complex [GO:0032991]; ruffle [GO:0001726]
Q9HCE9	endoplasmic reticulum lumen [GO:0005788]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q5JPF3	
Q8NB46	
Q75V66	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; vesicle [GO:0031982]
Q9UNK9	cis-Golgi network [GO:0005801]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]
Q9NQW6	actin cytoskeleton [GO:0015629]; actomyosin contractile ring [GO:0005826]; bleb [GO:0032059]; cell cortex region [GO:0099738]; midbody [GO:0030496]; nucleoplasm [GO:0005654]
P17342	extracellular exosome [GO:0070062]; integral component of plasma membrane [GO:0005887]; protein-containing complex [GO:0032991]
O94823	cytoplasmic vesicle membrane [GO:0030659]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
O00189	AP-4 adaptor complex [GO:0030124]; clathrin adaptor complex [GO:0030131]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; early endosome [GO:0005769]; endosome lumen [GO:0031904]; extracellular exosome [GO:0070062]; intracellular membrane-bounded organelle [GO:0043231]; trans-Golgi network [GO:0005802]; trans-Golgi network membrane [GO:0032588]
P04114	chylomicron [GO:0042627]; chylomicron remnant [GO:0034360]; clathrin-coated endocytic vesicle membrane [GO:0030669]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome [GO:0005769]; endocytic vesicle lumen [GO:0071682]; endoplasmic reticulum exit site [GO:0070971]; endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum membrane [GO:0005789]; endosome lumen [GO:0031904]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; high-density lipoprotein particle [GO:0034364]; intermediate-density lipoprotein particle [GO:0034363]; intracellular membrane-bounded organelle [GO:0043231]; low-density lipoprotein particle [GO:0034362]; lysosomal lumen [GO:0043202]; mature chylomicron [GO:0034359]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; smooth endoplasmic reticulum [GO:0005790]; very-low-density lipoprotein particle [GO:0034361]; vesicle lumen [GO:0031983]
Q5U4P2	integral component of membrane [GO:0016021]
Q7Z6R9	nuclear chromatin [GO:0000790]; transcription regulator complex [GO:0005667]
P07355	adherens junction [GO:0005912]; AnxA2-p11 complex [GO:1990665]; azurophil granule lumen [GO:0035578]; basement membrane [GO:0005604]; basolateral plasma membrane [GO:0016323]; cell cortex [GO:0005938]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome [GO:0005769]; endosome [GO:0005768]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; extrinsic component of plasma membrane [GO:0019897]; late endosome membrane [GO:0031902]; lipid droplet [GO:0005811]; lysosomal membrane [GO:0005765]; macropinosome [GO:0044354]; melanosome [GO:0042470]; membrane [GO:0016020]; membrane raft [GO:0045121]; midbody [GO:0030496]; myelin sheath adaxonal region [GO:0035749]; nucleus [GO:0005634]; PCSK9-AnxA2 complex [GO:1990667]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; ruffle [GO:0001726]; sarcolemma [GO:0042383]; Schmidt-Lanterman incisure [GO:0043220]; vesicle [GO:0031982]
Q9UJX6	anaphase-promoting complex [GO:0005680]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]
Q8WXI3	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q9P1U1	Arp2/3 protein complex [GO:0005885]; cell projection [GO:0042995]; cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]
P61158	actin cytoskeleton [GO:0015629]; Arp2/3 protein complex [GO:0005885]; brush border [GO:0005903]; cell-cell junction [GO:0005911]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; lamellipodium [GO:0030027]; membrane [GO:0016020]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]
L0R819	cytoplasm [GO:0005737]
A6NEK1	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
O15145	actin cytoskeleton [GO:0015629]; Arp2/3 protein complex [GO:0005885]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; filamentous actin [GO:0031941]; focal adhesion [GO:0005925]; growth cone leading edge [GO:0061850]; lamellipodium [GO:0030027]; membrane [GO:0016020]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]
Q5TC12	mitochondrion [GO:0005739]
Q13873	adherens junction [GO:0005912]; apical plasma membrane [GO:0016324]; basal plasma membrane [GO:0009925]; caveola [GO:0005901]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; extracellular space [GO:0005615]; integral component of plasma membrane [GO:0005887]; neuronal cell body [GO:0043025]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; receptor complex [GO:0043235]; spanning component of plasma membrane [GO:0044214]
Q6UW01	endoplasmic reticulum [GO:0005783]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; synapse [GO:0045202]
Q6ZUS5	
P10147	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q3SXR2	
P06881	cytoplasm [GO:0005737]; extracellular region [GO:0005576]; extracellular space [GO:0005615]
P41180	apical plasma membrane [GO:0016324]; axon terminus [GO:0043679]; basolateral plasma membrane [GO:0016323]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; integral component of plasma membrane [GO:0005887]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q9UEE9	condensed chromosome kinetochore [GO:0000777]
Q8WYQ3	MICOS complex [GO:0061617]; mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q8NI28	integral component of membrane [GO:0016021]
Q8IWY9	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endomembrane system [GO:0012505]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q15078	axon [GO:0030424]; contractile fiber [GO:0043292]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; dendritic spine [GO:0043197]; growth cone [GO:0030426]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; neuromuscular junction [GO:0031594]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perikaryon [GO:0043204]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; presynapse [GO:0098793]; protein kinase 5 complex [GO:0016533]
Q7Z7K6	condensed chromosome kinetochore [GO:0000777]; cytosol [GO:0005829]; kinetochore [GO:0000776]; microtubule cytoskeleton [GO:0015630]; midbody [GO:0030496]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle midzone [GO:0051233]
Q6UWT4	extracellular exosome [GO:0070062]
P41597	cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; neuronal cell body [GO:0043025]; perikaryon [GO:0043204]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]
Q9H2A9	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q8N1V2	cytoplasm [GO:0005737]; motile cilium [GO:0031514]
Q9NNX6	cell surface [GO:0009986]; cytoplasm [GO:0005737]; external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; host cell [GO:0043657]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
C9J302	
Q9UQ88	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q8IV13	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q6EIG7	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9BXN2	cell surface [GO:0009986]; cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P26441	axon [GO:0030424]; cytoplasm [GO:0005737]; extracellular region [GO:0005576]; extracellular space [GO:0005615]
H3BRN8	
Q12860	anchored component of postsynaptic membrane [GO:0099025]; anchored component of presynaptic membrane [GO:0099026]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; membrane raft [GO:0045121]
O95628	CCR4-NOT complex [GO:0030014]; cytosol [GO:0005829]; nucleus [GO:0005634]
P20908	basement membrane [GO:0005604]; collagen-containing extracellular matrix [GO:0062023]; collagen type V trimer [GO:0005588]; endoplasmic reticulum lumen [GO:0005788]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]
O95484	bicellular tight junction [GO:0005923]; cell junction [GO:0030054]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886]
Q96DZ9	extracellular space [GO:0005615]; integral component of membrane [GO:0016021]
Q13098	COP9 signalosome [GO:0008180]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]
Q96PZ7	integral component of membrane [GO:0016021]
Q9UBL6	cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q8IUH2	endoplasmic reticulum [GO:0005783]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]
