Entry	Gene ontology (cellular component)
O70305	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; perinuclear region of cytoplasm [GO:0048471]; polysome [GO:0005844]; ribonucleoprotein complex [GO:1990904]; trans-Golgi network [GO:0005802]
Q9ES30	collagen trimer [GO:0005581]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; protein-containing complex [GO:0032991]
Q499E6	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P15089	extracellular space [GO:0005615]; transport vesicle [GO:0030133]
Q99MP3	extracellular space [GO:0005615]
Q8BSN3	axoneme [GO:0005930]; centriole [GO:0005814]; ciliary basal body [GO:0036064]; cilium [GO:0005929]
Q8R4H4	extracellular space [GO:0005615]
Q9D211	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]
P70343	AIM2 inflammasome complex [GO:0097169]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; extracellular region [GO:0005576]; IPAF inflammasome complex [GO:0072557]; mitochondrion [GO:0005739]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; NLRP3 inflammasome complex [GO:0072559]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]
Q9CPY3	chromatin [GO:0000785]; cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q80XD1	membrane [GO:0016020]; synapse [GO:0045202]
Q9Z265	chromosome, telomeric region [GO:0000781]; cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]
A2A6T1	
Q7TPC1	desmosome [GO:0030057]; extracellular region [GO:0005576]
Q0P523	
Q8VDP6	endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q5F201	cytoplasm [GO:0005737]; motile cilium [GO:0031514]
Q64314	apical plasma membrane [GO:0016324]; basal plasma membrane [GO:0009925]; cell periphery [GO:0071944]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; glomerular endothelium fenestra [GO:0036053]; intercellular bridge [GO:0045171]; lysosome [GO:0005764]; membrane [GO:0016020]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]
Q8BH53	cytoplasm [GO:0005737]; non-motile cilium [GO:0097730]; sperm midpiece [GO:0097225]
P49919	nucleus [GO:0005634]
P51682	cell surface [GO:0009986]; cytoplasm [GO:0005737]; endosome [GO:0005768]; external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]
Q6ZPR1	
Q6QLQ4	cell surface [GO:0009986]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9JL21	cell surface [GO:0009986]; endoplasmic reticulum [GO:0005783]; external side of plasma membrane [GO:0009897]; integral component of plasma membrane [GO:0005887]
Q9Z262	apicolateral plasma membrane [GO:0016327]; bicellular tight junction [GO:0005923]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9D0V8	nucleus [GO:0005634]
Q8BXK9	actin cytoskeleton [GO:0015629]; apical plasma membrane [GO:0016324]; cell cortex [GO:0005938]; chloride channel complex [GO:0034707]; Golgi apparatus [GO:0005794]; microtubule organizing center [GO:0005815]; nucleus [GO:0005634]; stereocilium [GO:0032420]; stereocilium bundle [GO:0032421]
Q8BWG9	basolateral plasma membrane [GO:0016323]; cytosol [GO:0005829]; growth cone [GO:0030426]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]; plasma membrane raft [GO:0044853]; protein-containing complex [GO:0032991]
O70589	apical dendrite [GO:0097440]; basement membrane [GO:0005604]; basolateral plasma membrane [GO:0016323]; cell-cell junction [GO:0005911]; ciliary membrane [GO:0060170]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; membrane [GO:0016020]; membrane raft [GO:0045121]; neuronal cell body [GO:0043025]; nuclear lamina [GO:0005652]; nuclear matrix [GO:0016363]; nucleolus [GO:0005730]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; podocyte foot [GO:0098846]; postsynaptic density [GO:0014069]; presynaptic membrane [GO:0042734]; protein-containing complex [GO:0032991]; Schaffer collateral - CA1 synapse [GO:0098685]; synapse [GO:0045202]; synaptic membrane [GO:0097060]; vesicle [GO:0031982]
Q91YT8	centriolar satellite [GO:0034451]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; lysosomal membrane [GO:0005765]; plasma membrane [GO:0005886]
Q9JJU9	
P12790	cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; intracellular membrane-bounded organelle [GO:0043231]
Q60952	centriole [GO:0005814]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; perinuclear region of cytoplasm [GO:0048471]; photoreceptor inner segment [GO:0001917]; photoreceptor outer segment [GO:0001750]; protein-containing complex [GO:0032991]; spindle pole centrosome [GO:0031616]
Q8BZQ2	extracellular matrix [GO:0031012]; extracellular space [GO:0005615]; transport vesicle [GO:0030133]
Q9D4A5	
Q6VVW9	cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; intracellular membrane-bounded organelle [GO:0043231]
Q8CGD2	extracellular space [GO:0005615]
Q922R1	dendrite [GO:0030425]; membrane [GO:0016020]; synaptic vesicle membrane [GO:0030672]; trans-Golgi network [GO:0005802]
Q8C0L8	cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; Golgi transport complex [GO:0017119]; nucleoplasm [GO:0005654]
Q9CX98	cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrial inner membrane [GO:0005743]
Q9WUM3	actin filament [GO:0005884]; cell leading edge [GO:0031252]; cell periphery [GO:0071944]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; lamellipodium [GO:0030027]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; stress fiber [GO:0001725]
P97742	integral component of membrane [GO:0016021]; integral component of mitochondrial outer membrane [GO:0031307]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrial inner membrane [GO:0005743]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]
Q9D665	integral component of membrane [GO:0016021]
Q9Z0D9	cell surface [GO:0009986]; dendritic tree [GO:0097447]; external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]; neuronal cell body membrane [GO:0032809]; neuron projection [GO:0043005]; perinuclear region of cytoplasm [GO:0048471]
Q8VCV1	dendritic spine [GO:0043197]; endosome membrane [GO:0010008]; glutamatergic synapse [GO:0098978]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; postsynaptic density membrane [GO:0098839]; recycling endosome membrane [GO:0055038]
Q8C0T9	apical part of cell [GO:0045177]; apical plasma membrane [GO:0016324]; axon [GO:0030424]; basal part of cell [GO:0045178]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; extracellular region [GO:0005576]; growth cone [GO:0030426]; membrane [GO:0016020]; microtubule cytoskeleton [GO:0015630]; mitochondrion [GO:0005739]; motile cilium [GO:0031514]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]
O35598	adherens junction [GO:0005912]; axon [GO:0030424]; cell surface [GO:0009986]; clathrin-coated vesicle [GO:0030136]; collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; dendritic spine [GO:0043197]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; Golgi-associated vesicle [GO:0005798]; Golgi membrane [GO:0000139]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; perinuclear endoplasmic reticulum [GO:0097038]; plasma membrane [GO:0005886]; pore complex [GO:0046930]; postsynapse [GO:0098794]; postsynaptic density [GO:0014069]; postsynaptic membrane [GO:0045211]; synaptic membrane [GO:0097060]; synaptic vesicle [GO:0008021]; tetraspanin-enriched microdomain [GO:0097197]; trans-Golgi network [GO:0005802]
P60007	anaphase-promoting complex [GO:0005680]
Q9D8F1	contractile ring [GO:0070938]; cytoplasm [GO:0005737]; midbody [GO:0030496]; nucleolus [GO:0005730]
E9Q7D5	cell junction [GO:0030054]; cell periphery [GO:0071944]; cell projection [GO:0042995]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; podosome [GO:0002102]
P17426	AP-2 adaptor complex [GO:0030122]; apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; clathrin-coated vesicle [GO:0030136]; filopodium tip [GO:0032433]; membrane coat [GO:0030117]; protein-containing complex [GO:0032991]; secretory granule [GO:0030141]
Q7TN05	clathrin-coated pit [GO:0005905]; cytoplasmic vesicle membrane [GO:0030659]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; membrane coat [GO:0030117]
Q8CJ27	apical plasma membrane [GO:0016324]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; meiotic spindle [GO:0072687]; microtubule [GO:0005874]; microtubule minus-end [GO:0036449]; midbody [GO:0030496]; mitotic spindle pole [GO:0097431]; nucleus [GO:0005634]; spindle pole [GO:0000922]
P50289	acrosomal vesicle [GO:0001669]
Q9Z2A5	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9JM76	Arp2/3 protein complex [GO:0005885]; cell leading edge [GO:0031252]; cytoplasm [GO:0005737]; filamentous actin [GO:0031941]; growth cone leading edge [GO:0061850]; lamellipodium [GO:0030027]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]
Q3UZ57	
P50992	endoplasmic reticulum [GO:0005783]; membrane [GO:0016020]; plasma membrane [GO:0005886]; sodium:potassium-exchanging ATPase complex [GO:0005890]
Q99JU7	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
P98063	collagen-containing extracellular matrix [GO:0062023]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; vesicle [GO:0031982]
Q6NVD9	cell cortex [GO:0005938]; cytoplasm [GO:0005737]; intermediate filament [GO:0005882]; plasma membrane [GO:0005886]
O70552	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q924Y0	mitochondrion [GO:0005739]
P97361	extracellular region [GO:0005576]; extracellular space [GO:0005615]; microvillus [GO:0005902]
Q9D9J8	extracellular region [GO:0005576]
Q9CRC6	BORC complex [GO:0099078]; lysosomal membrane [GO:0005765]
Q3UHR0	
Q8R3I9	endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q8CDJ3	autophagosome [GO:0005776]; autophagosome membrane [GO:0000421]; axoneme [GO:0005930]; endoplasmic reticulum membrane [GO:0005789]; extrinsic component of omegasome membrane [GO:0097629]; extrinsic component of phagophore assembly site membrane [GO:0097632]; mitochondria-associated endoplasmic reticulum membrane [GO:0044233]; phagocytic vesicle [GO:0045335]; phagophore assembly site membrane [GO:0034045]; phosphatidylinositol 3-kinase complex, class III [GO:0035032]
Q9Z222	endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q9D4V3	
E9Q1U1	
Q9DAQ4	
Q9D1I2	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]
Q8C9S4	Golgi apparatus [GO:0005794]
Q8BHG3	endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
P97445	cell projection [GO:0042995]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; glutamatergic synapse [GO:0098978]; integral component of presynaptic active zone membrane [GO:0099059]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; voltage-gated calcium channel complex [GO:0005891]
Q5SPV6	
P48758	cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; microvillus [GO:0005902]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q64691	cytoplasm [GO:0005737]; cytosol [GO:0005829]; myofibril [GO:0030016]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; T-tubule [GO:0030315]; Z disc [GO:0030018]
Q922D8	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]
P70403	cytoplasm [GO:0005737]; Golgi membrane [GO:0000139]; integral component of Golgi membrane [GO:0030173]; neuron projection [GO:0043005]; nucleus [GO:0005634]
Q6P8K8	extracellular space [GO:0005615]
E9Q2Z1	CERF complex [GO:0090537]; ISWI-type complex [GO:0031010]; nuclear euchromatin [GO:0005719]; nucleus [GO:0005634]
Q9JIA9	extracellular space [GO:0005615]; lysosome [GO:0005764]
Q91ZF2	endosome [GO:0005768]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; lysosome [GO:0005764]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]
P97766	anchored component of membrane [GO:0031225]; cell surface [GO:0009986]; extracellular region [GO:0005576]; plasma membrane [GO:0005886]
Q8R4V4	extracellular matrix [GO:0031012]; extracellular space [GO:0005615]
Q4VAA2	cytoplasm [GO:0005737]; cytosol [GO:0005829]; plasma membrane [GO:0005886]
Q9D7S9	cytosol [GO:0005829]; endosome membrane [GO:0010008]; multivesicular body [GO:0005771]; nucleus [GO:0005634]
Q9Z0H0	cytoplasm [GO:0005737]; intercellular bridge [GO:0045171]; mitotic spindle [GO:0072686]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9Z0H4	cytoplasm [GO:0005737]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
O55229	
E9QA28	extracellular space [GO:0005615]; stereocilium tip [GO:0032426]
Q9D2X8	
Q3UR78	extracellular region [GO:0005576]
Q8BGN2	
P56484	external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]
E9Q5M6	axoneme [GO:0005930]; motile cilium [GO:0031514]
Q07409	anchored component of membrane [GO:0031225]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]
Q8C156	chromosome [GO:0005694]; condensin complex [GO:0000796]; cytosol [GO:0005829]; nuclear condensin complex [GO:0000799]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q8R1G2	cytosol [GO:0005829]
Q9WUB7	apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; chloride channel complex [GO:0034707]; endoplasmic reticulum [GO:0005783]; integral component of plasma membrane [GO:0005887]
Q5SW19	cytoplasm [GO:0005737]
Q8VBZ3	external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]
Q8CI96	cell cortex [GO:0005938]; cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; microtubule plus-end [GO:0035371]; nucleus [GO:0005634]
Q9DAE7	ciliary basal body [GO:0036064]; ciliary base [GO:0097546]; cytoplasm [GO:0005737]
Q8BGB8	extrinsic component of mitochondrial inner membrane [GO:0031314]; mitochondrion [GO:0005739]; protein-containing complex [GO:0032991]
Q60737	chromatin [GO:0000785]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; NuRD complex [GO:0016581]; plasma membrane [GO:0005886]; protein kinase CK2 complex [GO:0005956]; Sin3 complex [GO:0016580]
Q8VD62	
P03940	endoplasmic reticulum membrane [GO:0005789]
Q9WVK8	dendrite [GO:0030425]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; postsynapse [GO:0098794]; presynapse [GO:0098793]
Q921L5	cytosol [GO:0005829]; Golgi membrane [GO:0000139]; Golgi stack [GO:0005795]; Golgi transport complex [GO:0017119]
Q03740	
O54967	adherens junction [GO:0005912]; axon [GO:0030424]; clathrin-coated pit [GO:0005905]; clathrin-coated vesicle [GO:0030136]; cytoophidium [GO:0097268]; cytoplasm [GO:0005737]; cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; dendrite [GO:0030425]; endosome [GO:0005768]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; Grb2-EGFR complex [GO:0070436]; growth cone [GO:0030426]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q8K4G5	actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737]; lamellipodium [GO:0030027]; postsynaptic density [GO:0014069]; stress fiber [GO:0001725]
Q8K440	integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrial inner membrane [GO:0005743]; plasma membrane [GO:0005886]
A2AKE7	actin cytoskeleton [GO:0015629]
Q61767	cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q8VD66	lipid droplet [GO:0005811]
Q61102	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
P61222	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]
Q70FJ1	9+2 motile cilium [GO:0097729]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cis-Golgi network [GO:0005801]; cytoplasm [GO:0005737]; dendritic branch [GO:0044307]; extrinsic component of postsynaptic density membrane [GO:0099147]; Golgi apparatus [GO:0005794]; Golgi stack [GO:0005795]; neuronal cell body [GO:0043025]; pericentriolar material [GO:0000242]; subapical part of cell [GO:0120219]; synaptic membrane [GO:0097060]
