Entry	Gene ontology (cellular component)
P30994	cytoplasm [GO:0005737]; dendrite [GO:0030425]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; synapse [GO:0045202]
Q8VHK0	peroxisomal matrix [GO:0005782]; peroxisome [GO:0005777]
P47197	cell cortex [GO:0005938]; cytosol [GO:0005829]; early endosome [GO:0005769]; insulin-responsive compartment [GO:0032593]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; ruffle membrane [GO:0032587]; sarcoplasmic reticulum [GO:0016529]; vesicle [GO:0031982]
D3ZHS6	cytoplasm [GO:0005737]; nucleus [GO:0005634]; PR-DUB complex [GO:0035517]
D3ZER2	cell cortex [GO:0005938]; cytoplasm [GO:0005737]; intermediate filament [GO:0005882]; plasma membrane [GO:0005886]
Q4QQU1	nucleus [GO:0005634]; RES complex [GO:0070274]; U2-type precatalytic spliceosome [GO:0071005]; U2-type spliceosomal complex [GO:0005684]
Q5FVH0	apical plasma membrane [GO:0016324]; bicellular tight junction [GO:0005923]; cell projection [GO:0042995]; collagen trimer [GO:0005581]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; lateral plasma membrane [GO:0016328]; membrane [GO:0016020]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; transport vesicle [GO:0030133]
P21961	extracellular space [GO:0005615]; transport vesicle [GO:0030133]
Q4V8A2	anaphase-promoting complex [GO:0005680]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle microtubule [GO:0005876]
P00786	acrosomal vesicle [GO:0001669]; alveolar lamellar body [GO:0097208]; axoneme [GO:0005930]; cytosol [GO:0005829]; extracellular space [GO:0005615]; lysosome [GO:0005764]; outer dense fiber [GO:0001520]
P18418	acrosomal vesicle [GO:0001669]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum quality control compartment [GO:0044322]; external side of plasma membrane [GO:0009897]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; MHC class I peptide loading complex [GO:0042824]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; polysome [GO:0005844]; protein-containing complex [GO:0032991]; sarcoplasmic reticulum [GO:0016529]; sarcoplasmic reticulum lumen [GO:0033018]; smooth endoplasmic reticulum [GO:0005790]
A4L9P8	centriole [GO:0005814]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; mitotic spindle microtubule [GO:1990498]
Q4KM47	ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q5FVR6	
Q6AXM5	endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; nuclear membrane [GO:0031965]
P97527	anchored component of presynaptic membrane [GO:0099026]; GABA-ergic synapse [GO:0098982]
Q5SGD7	apical plasma membrane [GO:0016324]; cytoplasm [GO:0005737]
Q7TP52	cytosol [GO:0005829]
P10354	chromaffin granule [GO:0042583]; extracellular space [GO:0005615]; mast cell granule [GO:0042629]; neuronal dense core vesicle [GO:0098992]; perinuclear region of cytoplasm [GO:0048471]; secretory granule [GO:0030141]; transport vesicle [GO:0030133]
P97531	cell cortex [GO:0005938]; cell projection [GO:0042995]; cytoskeleton [GO:0005856]; Golgi apparatus [GO:0005794]; lysosome [GO:0005764]; phagocytic cup [GO:0001891]
P0C5E9	
Q6AXP1	
P80431	integral component of membrane [GO:0016021]; mitochondrial respirasome [GO:0005746]; respiratory chain complex IV [GO:0045277]
Q6QDP7	chromatin [GO:0000785]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear endoplasmic reticulum [GO:0097038]
P97834	COP9 signalosome [GO:0008180]; cytoplasm [GO:0005737]
P20816	endoplasmic reticulum membrane [GO:0005789]; intracellular membrane-bounded organelle [GO:0043231]
P10610	cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; intracellular membrane-bounded organelle [GO:0043231]
Q63688	endoplasmic reticulum membrane [GO:0005789]
Q920P6	cell junction [GO:0030054]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytoplasmic vesicle lumen [GO:0060205]; cytosol [GO:0005829]; dendrite cytoplasm [GO:0032839]; external side of plasma membrane [GO:0009897]; extracellular space [GO:0005615]; lysosome [GO:0005764]; membrane [GO:0016020]; neuronal cell body [GO:0043025]
B2RZ42	extracellular region [GO:0005576]
O70511	axon [GO:0030424]; axon initial segment [GO:0043194]; basal plasma membrane [GO:0009925]; basolateral plasma membrane [GO:0016323]; cell surface [GO:0009986]; costamere [GO:0043034]; cytoskeleton [GO:0005856]; dendrite [GO:0030425]; intercalated disc [GO:0014704]; lateral plasma membrane [GO:0016328]; lysosome [GO:0005764]; membrane [GO:0016020]; neuromuscular junction [GO:0031594]; neuron projection [GO:0043005]; node of Ranvier [GO:0033268]; nucleus [GO:0005634]; paranode region of axon [GO:0033270]; plasma membrane [GO:0005886]; postsynaptic membrane [GO:0045211]; sarcolemma [GO:0042383]; sarcoplasmic reticulum [GO:0016529]; spectrin-associated cytoskeleton [GO:0014731]; synapse [GO:0045202]; T-tubule [GO:0030315]; Z disc [GO:0030018]
Q00969	cytoplasm [GO:0005737]; membrane [GO:0016020]; mitochondrial outer membrane [GO:0005741]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]
Q64541	photoreceptor cell cilium [GO:0097733]; rod photoreceptor outer segment [GO:0120200]; sodium:potassium-exchanging ATPase complex [GO:0005890]; sperm midpiece [GO:0097225]
P27049	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q5M7T3	cytoplasm [GO:0005737]; nucleus [GO:0005634]; Sin3-type complex [GO:0070822]
Q3ZAV0	
Q9WUV6	acrosomal vesicle [GO:0001669]; cortical cytoskeleton [GO:0030863]; cytoplasm [GO:0005737]; F-actin capping protein complex [GO:0008290]; membrane [GO:0016020]
O54800	adherens junction [GO:0005912]; axon terminus [GO:0043679]; catenin complex [GO:0016342]; glutamatergic synapse [GO:0098978]; integral component of plasma membrane [GO:0005887]; synaptic cleft [GO:0043083]; synaptic membrane [GO:0097060]
Q8CFN2	apical part of cell [GO:0045177]; cell-cell junction [GO:0005911]; cell cortex [GO:0005938]; cell periphery [GO:0071944]; cell projection [GO:0042995]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytoplasmic ribonucleoprotein granule [GO:0036464]; cytoplasmic vesicle [GO:0031410]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; dendritic spine [GO:0043197]; filopodium [GO:0030175]; Golgi membrane [GO:0000139]; Golgi transport complex [GO:0017119]; intracellular membrane-bounded organelle [GO:0043231]; lamellipodium membrane [GO:0031258]; leading edge membrane [GO:0031256]; membrane [GO:0016020]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; phagocytic vesicle [GO:0045335]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; Schaffer collateral - CA1 synapse [GO:0098685]; secretory granule [GO:0030141]; spindle midzone [GO:0051233]; storage vacuole [GO:0000322]
P00773	extracellular space [GO:0005615]
Q5FVR3	cell cortex [GO:0005938]; filopodium [GO:0030175]; integral component of membrane [GO:0016021]; microvillus [GO:0005902]
D4AD02	cell surface [GO:0009986]; integral component of membrane [GO:0016021]
Q64159	alpha-beta T cell receptor complex [GO:0042105]; external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]
D4A770	cytoplasm [GO:0005737]
Q5QT56	apical junction complex [GO:0043296]; basolateral plasma membrane [GO:0016323]; bicellular tight junction [GO:0005923]; cell junction [GO:0030054]; cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]
Q3ZRW7	extracellular space [GO:0005615]; nucleus [GO:0005634]
P02523	
P47866	axon [GO:0030424]; axon terminus [GO:0043679]; cell body fiber [GO:0070852]; cell surface [GO:0009986]; dendrite [GO:0030425]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; neuronal cell body [GO:0043025]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; rough endoplasmic reticulum [GO:0005791]; varicosity [GO:0043196]
Q68FT1	mitochondrial inner membrane [GO:0005743]
Q91ZN1	actin filament [GO:0005884]; axon [GO:0030424]; cell-cell junction [GO:0005911]; cell leading edge [GO:0031252]; cortical actin cytoskeleton [GO:0030864]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome [GO:0005769]; glutamatergic synapse [GO:0098978]; immunological synapse [GO:0001772]; lamellipodium [GO:0030027]; phagocytic cup [GO:0001891]; phagocytic vesicle [GO:0045335]; phagocytic vesicle membrane [GO:0030670]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; stereocilium tip [GO:0032426]; synapse [GO:0045202]
P0C279	centrosome [GO:0005813]; cytoplasm [GO:0005737]; growth cone [GO:0030426]; meiotic spindle [GO:0072687]; membrane [GO:0016020]; messenger ribonucleoprotein complex [GO:1990124]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; nucleus [GO:0005634]; P-body [GO:0000932]; perinuclear region of cytoplasm [GO:0048471]; postsynaptic density [GO:0014069]; synapse [GO:0045202]
P10065	
P08503	axon [GO:0030424]; mitochondrial matrix [GO:0005759]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]
P15650	mitochondrial matrix [GO:0005759]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]
P27682	extracellular region [GO:0005576]; nucleus [GO:0005634]; secretory granule [GO:0030141]
Q62878	cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrial membrane [GO:0031966]
P30839	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; extrinsic component of endoplasmic reticulum membrane [GO:0042406]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; nucleus [GO:0005634]; peroxisome [GO:0005777]
Q9EQR2	mitochondrion [GO:0005739]; peroxisomal membrane [GO:0005778]; peroxisome [GO:0005777]
Q3KR54	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleus [GO:0005634]
Q6AYS7	cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]
O35854	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q03248	cytoplasm [GO:0005737]
Q6AYC4	actin cytoskeleton [GO:0015629]; centriole [GO:0005814]; cytoplasm [GO:0005737]; Flemming body [GO:0090543]; lamellipodium [GO:0030027]; melanosome [GO:0042470]; mitotic spindle [GO:0072686]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; phagocytic vesicle [GO:0045335]; ruffle [GO:0001726]
Q561K4	
D3Z8K2	9+2 motile cilium [GO:0097729]; axoneme [GO:0005930]; cilium [GO:0005929]; cytosol [GO:0005829]; extracellular region [GO:0005576]
Q9R1T3	cell cortex region [GO:0099738]; cell surface [GO:0009986]; cytoplasmic vesicle [GO:0031410]; endoplasmic reticulum [GO:0005783]; extracellular space [GO:0005615]; growth cone [GO:0030426]; lysosome [GO:0005764]
P51882	external side of plasma membrane [GO:0009897]; plasma membrane [GO:0005886]; spanning component of plasma membrane [GO:0044214]
P28648	cell surface [GO:0009986]; cytoplasm [GO:0005737]; endosome lumen [GO:0031904]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; intrinsic component of plasma membrane [GO:0031226]; late endosome [GO:0005770]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; melanosome [GO:0042470]; multivesicular body, internal vesicle [GO:0097487]; multivesicular body membrane [GO:0032585]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]
P51952	cyclin-dependent protein kinase activating kinase holoenzyme complex [GO:0019907]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; transcription factor TFIIH holo complex [GO:0005675]; transcription factor TFIIK complex [GO:0070985]
P13941	collagen-containing extracellular matrix [GO:0062023]; collagen trimer [GO:0005581]; collagen type III trimer [GO:0005586]; extracellular matrix [GO:0031012]; extracellular space [GO:0005615]
P0C588	basolateral plasma membrane [GO:0016323]; dendrite [GO:0030425]; integral component of membrane [GO:0016021]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]
Q505I4	cytoplasm [GO:0005737]
P01026	cell surface [GO:0009986]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; protein-containing complex [GO:0032991]
Q9JLH5	centrosome [GO:0005813]; cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; microtubule [GO:0005874]; microtubule plus-end [GO:0035371]; mitotic spindle pole [GO:0097431]; pericentriolar material [GO:0000242]; perinuclear region of cytoplasm [GO:0048471]; spindle pole [GO:0000922]
Q9Z0W7	apical part of cell [GO:0045177]; cell-cell junction [GO:0005911]; cell surface [GO:0009986]; centrosome [GO:0005813]; chloride channel complex [GO:0034707]; cytoplasm [GO:0005737]; cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; microvillus [GO:0005902]; midbody [GO:0030496]; mitochondrion [GO:0005739]; nuclear matrix [GO:0016363]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; vesicle [GO:0031982]
Q811X6	cytosol [GO:0005829]
Q6P7D4	integral component of membrane [GO:0016021]
Q5BK39	integral component of membrane [GO:0016021]
P51869	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
P51871	endoplasmic reticulum membrane [GO:0005789]
P51590	cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; intracellular membrane-bounded organelle [GO:0043231]
P0C5Y8	axon [GO:0030424]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; dendritic spine [GO:0043197]; early endosome [GO:0005769]; growth cone [GO:0030426]; intracellular membrane-bounded organelle [GO:0043231]; lamellipodium [GO:0030027]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; nucleus [GO:0005634]; postsynaptic density [GO:0014069]; protein-containing complex [GO:0032991]; ruffle [GO:0001726]; vesicle [GO:0031982]
P07943	cytosol [GO:0005829]; extracellular space [GO:0005615]; mast cell granule [GO:0042629]; nucleoplasm [GO:0005654]; paranodal junction [GO:0033010]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane bounded cell projection cytoplasm [GO:0032838]; Schmidt-Lanterman incisure [GO:0043220]; Schwann cell microvillus [GO:0097454]
Q6AXX9	
P50123	apical part of cell [GO:0045177]; apical plasma membrane [GO:0016324]; brush border [GO:0005903]; brush border membrane [GO:0031526]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P58428	apical plasma membrane [GO:0016324]; ATP-binding cassette (ABC) transporter complex [GO:0043190]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]
P62744	AP-2 adaptor complex [GO:0030122]; intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886]
Q5HZW3	integral component of membrane [GO:0016021]
P26644	cell surface [GO:0009986]; chylomicron [GO:0042627]; cytoplasm [GO:0005737]; extracellular space [GO:0005615]; high-density lipoprotein particle [GO:0034364]; plasma membrane [GO:0005886]; very-low-density lipoprotein particle [GO:0034361]
Q64568	GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; integral component of presynaptic membrane [GO:0099056]; intracellular membrane-bounded organelle [GO:0043231]; membrane raft [GO:0045121]; parallel fiber to Purkinje cell synapse [GO:0098688]; plasma membrane [GO:0005886]
Q9ER24	cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; neuronal cell body [GO:0043025]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]
Q7TSU1	asymmetric synapse [GO:0032279]; axonemal microtubule [GO:0005879]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; dendritic spine [GO:0043197]; Golgi membrane [GO:0000139]; membrane [GO:0016020]; microtubule organizing center [GO:0005815]; perinuclear region of cytoplasm [GO:0048471]; recycling endosome [GO:0055037]; symmetric synapse [GO:0032280]; trans-Golgi network [GO:0005802]
