Entry	Gene ontology (cellular component)
Q9ZPR0	extrinsic component of mitochondrial inner membrane [GO:0031314]
Q9ZVE7	chloroplast [GO:0009507]; chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; NAD(P)H dehydrogenase complex (plastoquinone) [GO:0010598]
Q5Q0E2	anchored component of membrane [GO:0031225]; extracellular region [GO:0005576]
Q8RX83	endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802]
O80891	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802]
Q9LQC9	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
P0CJ52	extracellular region [GO:0005576]
P0CJ49	extracellular region [GO:0005576]
Q8LDI5	cytosol [GO:0005829]; extracellular region [GO:0005576]
O48845	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]
Q9M1H3	cytosol [GO:0005829]
Q8W4C8	late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; plastid [GO:0009536]; spindle [GO:0005819]; vacuolar membrane [GO:0005774]
Q9SA00	integral component of membrane [GO:0016021]
Q8GWK2	nucleus [GO:0005634]
Q9LQC8	cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; nucleus [GO:0005634]
F4I8U2	chloroplast [GO:0009507]
Q9SAC9	clathrin adaptor complex [GO:0030131]; clathrin-coated vesicle membrane [GO:0030665]; cytoplasmic vesicle [GO:0031410]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]
Q9LSW9	integral component of membrane [GO:0016021]
Q9LX07	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q9SL93	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q940Z2	cytoplasm [GO:0005737]; Ino80 complex [GO:0031011]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9FG08	nucleus [GO:0005634]
P56760	chloroplast thylakoid [GO:0009534]; chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]
F4J1Q9	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; vacuolar membrane [GO:0005774]
Q9ZUI3	
Q9SVU7	nucleus [GO:0005634]
Q9MAP8	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q9LXM3	integral component of membrane [GO:0016021]
Q9SAE3	extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q8H0W9	clathrin-coated pit [GO:0005905]; clathrin-coated vesicle [GO:0030136]; Golgi apparatus [GO:0005794]; plasma membrane [GO:0005886]
O65786	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9FKC1	integral component of membrane [GO:0016021]
Q9STK8	Golgi apparatus [GO:0005794]; Golgi cis cisterna [GO:0000137]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9ZR04	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q9LJL9	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q8GVE8	cytosol [GO:0005829]
Q9SY74	spliceosomal complex [GO:0005681]; U2AF [GO:0089701]
Q39068	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q9C7P1	
Q9FNG6	U2-type spliceosomal complex [GO:0005684]
Q9SCN8	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; phragmoplast [GO:0009524]; plasma membrane [GO:0005886]; VCP-NPL4-UFD1 AAA ATPase complex [GO:0034098]
P54609	cell wall [GO:0005618]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic ribosome [GO:0022626]; Golgi apparatus [GO:0005794]; lipid droplet [GO:0005811]; nuclear envelope [GO:0005635]; nucleolus [GO:0005730]; nucleus [GO:0005634]; phragmoplast [GO:0009524]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]; spindle [GO:0005819]; VCP-NPL4-UFD1 AAA ATPase complex [GO:0034098]
Q9S7L8	cytosol [GO:0005829]
Q9LD47	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q9C876	
Q9S7N9	nucleus [GO:0005634]
Q9LX27	endomembrane system [GO:0012505]; integral component of endosome membrane [GO:0031303]
Q3EDG3	endomembrane system [GO:0012505]; integral component of membrane [GO:0016021]
Q9LEQ3	apical plasma membrane [GO:0016324]; cytoplasmic vesicle membrane [GO:0030659]; integral component of membrane [GO:0016021]
Q9LQF2	chloroplast [GO:0009507]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
O22971	
Q940S5	COPI vesicle coat [GO:0030126]; Golgi membrane [GO:0000139]; nucleus [GO:0005634]
Q9ASQ5	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]
B5TYT3	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A0MEX7	extracellular region [GO:0005576]
Q9SH40	extracellular region [GO:0005576]
O23413	Casparian strip [GO:0048226]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9FL87	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; membrane [GO:0016020]
Q9C5S8	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9SP02	chloroplast [GO:0009507]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]; intracellular membrane-bounded organelle [GO:0043231]; plasmodesma [GO:0009506]; plastid [GO:0009536]
Q42406	apoplast [GO:0048046]; chloroplast [GO:0009507]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; plasma membrane [GO:0005886]; vacuolar membrane [GO:0005774]
Q04836	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast stroma [GO:0009570]; chloroplast thylakoid membrane [GO:0009535]; cytosol [GO:0005829]; ribonucleoprotein complex [GO:1990904]; thylakoid [GO:0009579]
Q9SX25	
Q9LSW6	
Q7XA72	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9S725	
Q8LFP9	chloroplast envelope [GO:0009941]; chloroplast membrane [GO:0031969]; integral component of membrane [GO:0016021]
Q9SV41	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; protein phosphatase type 2A complex [GO:0000159]
P0CZ23	extracellular region [GO:0005576]; peroxisome [GO:0005777]
Q8L718	chloroplast thylakoid membrane [GO:0009535]; integral component of mitochondrial inner membrane [GO:0031305]
O82171	Golgi membrane [GO:0000139]
Q38837	nucleus [GO:0005634]
Q1PFC2	nucleus [GO:0005634]
Q9SK87	cytosol [GO:0005829]
Q9M7Q3	nucleus [GO:0005634]
P51566	
Q9C9G6	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q8LEB2	cytosol [GO:0005829]
Q9SID2	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
O80505	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
O80612	cytoplasmic vesicle membrane [GO:0030659]; integral component of membrane [GO:0016021]
Q9LFU1	cytosol [GO:0005829]
Q9FPR6	nucleus [GO:0005634]
Q9SSS9	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast thylakoid [GO:0009534]; chloroplast thylakoid membrane [GO:0009535]; cytosol [GO:0005829]; plastoglobule [GO:0010287]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; stromule [GO:0010319]; thylakoid [GO:0009579]
O49352	anchored component of plasma membrane [GO:0046658]; extracellular region [GO:0005576]
F4HXZ1	cytoplasm [GO:0005737]; cytosol [GO:0005829]; late endosome [GO:0005770]; multivesicular body [GO:0005771]; plasmodesma [GO:0009506]
Q0WQ07	integral component of membrane [GO:0016021]; membrane [GO:0016020]
P42753	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q3ECU8	
O22967	nucleus [GO:0005634]
Q1PFH8	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
P93286	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
Q8LPK5	cell wall [GO:0005618]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802]
Q9LZW4	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasmodesma [GO:0009506]; vacuole [GO:0005773]
Q9M9H6	
P42158	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasmodesma [GO:0009506]
Q8LPJ1	cell junction [GO:0030054]; cell periphery [GO:0071944]; cortical microtubule [GO:0055028]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; endomembrane system [GO:0012505]; membrane [GO:0016020]; nucleus [GO:0005634]; plasmodesma [GO:0009506]
O49323	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802]
Q08466	cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleus [GO:0005634]; protein kinase CK2 complex [GO:0005956]
Q3ECT8	integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q9M0G5	integral component of membrane [GO:0016021]
Q8W575	COP9 signalosome [GO:0008180]; cytosol [GO:0005829]
Q9ZP16	integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q9SIP6	extracellular region [GO:0005576]
Q8LE26	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P34791	chloroplast stroma [GO:0009570]; cytoplasm [GO:0005737]; cytosolic ribosome [GO:0022626]
Q9STG2	anchored component of plasma membrane [GO:0046658]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q8L8U9	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9FFR9	endomembrane system [GO:0012505]; integral component of membrane [GO:0016021]; late endosome [GO:0005770]
Q9SA52	apoplast [GO:0048046]; chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast stroma [GO:0009570]; cytosol [GO:0005829]; extracellular region [GO:0005576]; peroxisome [GO:0005777]; plasmodesma [GO:0009506]; plastid-encoded plastid RNA polymerase complex [GO:0000427]; plastoglobule [GO:0010287]; ribosome [GO:0005840]; stromule [GO:0010319]; vacuole [GO:0005773]
Q8L7R5	integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q945Q1	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; plasma membrane [GO:0005886]; plastid [GO:0009536]; vacuolar membrane [GO:0005774]
P42645	cell wall [GO:0005618]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; plastid [GO:0009536]
Q8RWD9	cytosol [GO:0005829]
Q9LK50	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9LK64	apoplast [GO:0048046]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plant-type vacuole [GO:0000325]; plasmodesma [GO:0009506]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]
P0C5B6	peroxisome [GO:0005777]
Q9SWS1	Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q9M2L4	chloroplast [GO:0009507]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; plant-type vacuole membrane [GO:0009705]; plasma membrane [GO:0005886]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]
Q7PC81	integral component of membrane [GO:0016021]
P46077	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q5XEM9	nucleus [GO:0005634]
Q8GW96	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]
Q8LEF6	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast inner membrane [GO:0009706]
O80963	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q0WPW4	
Q84P26	peroxisome [GO:0005777]
Q9FK51	
Q8LPS2	integral component of endoplasmic reticulum membrane [GO:0030176]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]
Q8VZC3	cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; plastid [GO:0009536]
Q9FPN7	nucleus [GO:0005634]
Q8S528	mitochondrial matrix [GO:0005759]; nucleus [GO:0005634]
Q4V3E0	nucleus [GO:0005634]
Q8H151	cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q9M373	anchored component of membrane [GO:0031225]; plasma membrane [GO:0005886]
Q8LCE4	anchored component of membrane [GO:0031225]; plasma membrane [GO:0005886]
Q9LNJ3	plant-type cell wall [GO:0009505]
Q9LVX0	cytoplasm [GO:0005737]; ubiquitin ligase complex [GO:0000151]
Q9M0R7	integral component of membrane [GO:0016021]
Q9LJG8	nucleus [GO:0005634]
Q9ZWC6	SCF ubiquitin ligase complex [GO:0019005]
Q9LS99	integral component of membrane [GO:0016021]
Q1PER9	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; vacuolar membrane [GO:0005774]
F4JE35	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; vacuolar membrane [GO:0005774]
F4I241	bub1-bub3 complex [GO:1990298]; condensed chromosome kinetochore [GO:0000777]; Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; kinetochore [GO:0000776]; mitotic checkpoint complex [GO:0033597]; phragmoplast [GO:0009524]; spindle [GO:0005819]
F4I443	BRCA1-A complex [GO:0070531]; BRCA1-BARD1 complex [GO:0031436]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
P27140	apoplast [GO:0048046]; chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast stroma [GO:0009570]; chloroplast thylakoid membrane [GO:0009535]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; stromule [GO:0010319]; thylakoid [GO:0009579]
F4K657	BLOC-1 complex [GO:0031083]; endosome [GO:0005768]
Q9SLL2	plasma membrane [GO:0005886]
Q9LR78	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q9SJJ3	nucleus [GO:0005634]
O48779	
Q9M0X8	nucleus [GO:0005634]
O80831	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9FH80	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q8VYR7	endosome [GO:0005768]; integral component of membrane [GO:0016021]; vacuole [GO:0005773]
Q66GS2	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q7Y1C4	mitochondrion [GO:0005739]
O23090	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9LM60	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q9LTL2	integral component of membrane [GO:0016021]; membrane [GO:0016020]
F4JD14	plasmodesma [GO:0009506]
Q9M128	cytosol [GO:0005829]; nucleus [GO:0005634]
F4JY11	Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
F4JW83	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9C5X2	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
F4K2R6	nucleus [GO:0005634]
Q0WQN9	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q39070	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q3ED78	
Q8W0Z9	CCR4-NOT complex [GO:0030014]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; P-body [GO:0000932]
O49139	nucleus [GO:0005634]
Q9C7D7	integral component of membrane [GO:0016021]
Q9LD37	chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]
Q42565	chloroplast [GO:0009507]
Q9LS40	endoplasmic reticulum [GO:0005783]
Q9C9X3	cytoplasm [GO:0005737]
Q9LJF3	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q5HZ09	nucleus [GO:0005634]
Q96253	mitochondrial inner membrane [GO:0005743]; mitochondrial proton-transporting ATP synthase complex [GO:0005753]; mitochondrial proton-transporting ATP synthase complex, catalytic core F(1) [GO:0000275]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q84LG2	nucleus [GO:0005634]
Q9CAT7	cytosol [GO:0005829]; mitochondrion [GO:0005739]; nascent polypeptide-associated complex [GO:0005854]; polysomal ribosome [GO:0042788]
O65683	nucleus [GO:0005634]
Q9SGZ5	apoplast [GO:0048046]; cell wall [GO:0005618]; chloroplast [GO:0009507]; mitochondrion [GO:0005739]; plant-type cell wall [GO:0009505]; plasmodesma [GO:0009506]
Q9SUV1	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast inner membrane [GO:0009706]; integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; plastid [GO:0009536]
Q94KD8	extracellular region [GO:0005576]; plant-type cell wall [GO:0009505]
Q8VY76	nucleus [GO:0005634]
O22929	BLOC-1 complex [GO:0031083]; endosome [GO:0005768]; mitochondrion [GO:0005739]
Q9FKU8	cell wall [GO:0005618]; extracellular region [GO:0005576]; plasmodesma [GO:0009506]
Q9LK48	nucleus [GO:0005634]
Q9FI25	extracellular region [GO:0005576]; plant-type cell wall [GO:0009505]
Q6NKN9	nucleus [GO:0005634]
F4IH25	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; PeBoW complex [GO:0070545]; preribosome, large subunit precursor [GO:0030687]
F4IQQ9	nucleus [GO:0005634]
Q8L7M1	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q9LZ39	Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q8GX46	nucleus [GO:0005634]
Q42600	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q9FKQ2	clathrin-coated pit [GO:0005905]; clathrin-coated vesicle [GO:0030136]; Golgi apparatus [GO:0005794]; plasma membrane [GO:0005886]
Q8L467	nucleus [GO:0005634]
Q9M5P3	chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]; plastid thylakoid membrane [GO:0055035]
Q9FJ81	chloroplast [GO:0009507]; chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]
Q9CAD6	integral component of membrane [GO:0016021]
Q9M066	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q9ZUM0	
Q9FGQ7	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q9LUD7	1,3-beta-D-glucan synthase complex [GO:0000148]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F4K128	nucleus [GO:0005634]
Q9LHE4	nucleus [GO:0005634]
Q9SK74	cytosol [GO:0005829]; mitochondrion [GO:0005739]
Q8GXS3	cytosol [GO:0005829]; mRNA cleavage factor complex [GO:0005849]
Q9LET7	chloroplast [GO:0009507]; chloroplast thylakoid membrane [GO:0009535]; cytoplasm [GO:0005737]
Q9SU86	cytosol [GO:0005829]
Q9M1S9	nucleus [GO:0005634]
A8MS41	chloroplast [GO:0009507]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9XIP8	cytosol [GO:0005829]
