Entry	Gene ontology (cellular component)
P34415	mitochondrial intermembrane space [GO:0005758]
P46553	
P54813	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
P30643	
Q09560	
Q09340	
Q09320	integral component of membrane [GO:0016021]
Q09563	
Q11124	integral component of membrane [GO:0016021]
Q11194	
Q10958	
Q09399	
Q09235	cytoplasm [GO:0005737]
Q09575	
P34521	
Q10937	integral component of plasma membrane [GO:0005887]
Q5FC64	endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; membrane-bounded organelle [GO:0043227]
Q22125	extracellular region [GO:0005576]; membrane [GO:0016020]
Q22992	NSL complex [GO:0044545]; nucleus [GO:0005634]
Q9XX85	integral component of plasma membrane [GO:0005887]
Q20657	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q95ZS2	axon [GO:0030424]; cytoplasm [GO:0005737]; neuronal cell body [GO:0043025]; perikaryon [GO:0043204]
P91424	mitochondrion [GO:0005739]
P52709	cytoplasm [GO:0005737]
O61764	nucleus [GO:0005634]
P34257	nucleus [GO:0005634]
P52275	cytoplasm [GO:0005737]; microtubule [GO:0005874]; spindle microtubule [GO:0005876]; tubulin complex [GO:0045298]
Q22100	mitochondrion [GO:0005739]
Q11069	integral component of plasma membrane [GO:0005887]
Q20588	
Q9TXQ1	chromosome [GO:0005694]; nucleolus [GO:0005730]; nucleus [GO:0005634]
H2L006	integral component of plasma membrane [GO:0005887]
Q21279	
O45700	extracellular region [GO:0005576]
P52478	HULC complex [GO:0033503]; nuclear chromatin [GO:0000790]; ubiquitin conjugating enzyme complex [GO:0031371]
P91430	cytoplasm [GO:0005737]; cytosol [GO:0005829]
P13528	nucleus [GO:0005634]; RNA polymerase II transcription regulator complex [GO:0090575]
P91133	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; ubiquitin ligase complex [GO:0000151]
Q21041	integral component of plasma membrane [GO:0005887]; receptor complex [GO:0043235]
Q94128	cell surface [GO:0009986]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]
Q03568	
P34654	
P34473	
P34337	
P34390	ciliary basal body [GO:0036064]
Q8WQG1	ER membrane protein complex [GO:0072546]
P34406	
Q09227	
P34451	
Q09231	integral component of membrane [GO:0016021]
Q09245	
P48053	
Q03605	
P34550	clathrin coat of trans-Golgi network vesicle [GO:0030130]
P30646	cytosol [GO:0005829]
O45731	integral component of membrane [GO:0016021]
P21541	Cul2-RING ubiquitin ligase complex [GO:0031462]
P34429	DNA replication factor C complex [GO:0005663]; nucleus [GO:0005634]
H2KZ60	anchored component of membrane [GO:0031225]; axon [GO:0030424]; cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; neuronal cell body [GO:0043025]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; synapse [GO:0045202]
O01868	cytosolic large ribosomal subunit [GO:0022625]
P91529	RNA polymerase III complex [GO:0005666]
A5JYW9	chromatin [GO:0000785]; histone deacetylase complex [GO:0000118]; Sin3 complex [GO:0016580]
P91535	integral component of membrane [GO:0016021]
P46572	integral component of membrane [GO:0016021]
Q10018	
Q19992	integral component of membrane [GO:0016021]
P46567	integral component of membrane [GO:0016021]
P34714	basement membrane [GO:0005604]; extracellular space [GO:0005615]
P91079	endoplasmic reticulum [GO:0005783]
P34605	cis-Golgi network membrane [GO:0033106]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; TRAPP complex [GO:0030008]
P03934	nucleus [GO:0005634]
A8WHT1	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; nucleus [GO:0005634]
Q17745	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]
O45944	extracellular region [GO:0005576]
P34477	
Q19673	
Q9N4J2	extracellular region [GO:0005576]
Q22494	vacuolar proton-transporting V-type ATPase, V1 domain [GO:0000221]
Q19213	Cul2-RING ubiquitin ligase complex [GO:0031462]; nucleus [GO:0005634]; VCB complex [GO:0030891]
Q7YZW5	axon [GO:0030424]; endomembrane system [GO:0012505]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q21770	P granule [GO:0043186]
Q22702	integral component of membrane [GO:0016021]
O16887	integral component of membrane [GO:0016021]
P34484	
P34302	membrane [GO:0016020]
Q7JPQ6	
P34648	
P34365	
P34504	extracellular region [GO:0005576]
P34296	
P41998	
P34587	
P34256	
Q11181	
P34572	
Q10927	
Q10014	
Q11109	
Q93761	
Q09411	
Q09356	integral component of membrane [GO:0016021]
Q10049	integral component of membrane [GO:0016021]
Q9U3L0	synaptonemal complex [GO:0000795]
Q8MYP1	synaptonemal complex [GO:0000795]
P34482	
P41977	mitochondrial respirasome [GO:0005746]; mitochondrion [GO:0005739]
O16259	cytoplasm [GO:0005737]
O01798	cytoplasm [GO:0005737]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; plasma membrane [GO:0005886]
Q20593	integral component of membrane [GO:0016021]
P46556	integral component of membrane [GO:0016021]
P34530	integral component of membrane [GO:0016021]
Q95XP9	cell cortex [GO:0005938]; condensed chromosome kinetochore [GO:0000777]; kinetochore [GO:0000776]; RZZ complex [GO:1990423]; spindle [GO:0005819]
Q19642	condensed chromosome kinetochore [GO:0000777]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; RZZ complex [GO:1990423]; spindle [GO:0005819]
Q11123	
Q09550	extracellular region [GO:0005576]
Q09280	
Q11072	
Q8TA81	nucleus [GO:0005634]
Q09374	nucleus [GO:0005634]
Q09964	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q09664	
Q09608	
G5EEY6	axon [GO:0030424]; extracellular region [GO:0005576]; plasma membrane [GO:0005886]
P91499	
P53596	mitochondrion [GO:0005739]; succinate-CoA ligase complex (ADP-forming) [GO:0009361]
O16686	
P34614	
P45964	
Q10906	
P50437	
Q11086	
Q09458	
Q10042	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q09375	
Q9XVA4	
Q09270	
P54129	integral component of membrane [GO:0016021]
Q20696	integral component of endoplasmic reticulum membrane [GO:0030176]; integral component of Golgi membrane [GO:0030173]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]
Q9XWJ1	
P34272	integral component of membrane [GO:0016021]
Q20616	extracellular space [GO:0005615]
Q10013	catalytic step 2 spliceosome [GO:0071013]; commitment complex [GO:0000243]; P granule [GO:0043186]; pICln-Sm protein complex [GO:0034715]; precatalytic spliceosome [GO:0071011]; SMN-Sm protein complex [GO:0034719]; spliceosomal tri-snRNP complex [GO:0097526]; U12-type spliceosomal complex [GO:0005689]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U4 snRNP [GO:0005687]; U5 snRNP [GO:0005682]
O62367	integral component of membrane [GO:0016021]
P23678	axon [GO:0030424]; axon cytoplasm [GO:1904115]; dendrite [GO:0030425]; kinesin complex [GO:0005871]; microtubule [GO:0005874]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; presynapse [GO:0098793]
Q9N2W5	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; spindle pole centrosome [GO:0031616]
Q23652	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P18947	extracellular region [GO:0005576]
P34419	
P34458	
Q09220	
P34626	
O62518	Mpp10 complex [GO:0034457]; nucleolus [GO:0005730]; small-subunit processome [GO:0032040]
Q21890	cytosol [GO:0005829]
P34542	
Q09317	
Q10939	integral component of membrane [GO:0016021]
Q10904	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q11108	
Q11097	
Q10918	
P34520	early endosome [GO:0005769]
Q19753	nucleus [GO:0005634]
Q09452	nucleus [GO:0005634]
Q09366	integral component of membrane [GO:0016021]
Q09264	
Q09371	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]
P91994	integral component of membrane [GO:0016021]
O45539	extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]
O45300	integral component of membrane [GO:0016021]
Q20411	integral component of membrane [GO:0016021]
G5EBM5	integral component of membrane [GO:0016021]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]
O45102	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q19200	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
U4PCM1	mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; nuclear speck [GO:0016607]
Q8MYQ1	
P34282	
P34483	
P34366	
P34487	
P34434	integral component of membrane [GO:0016021]
P34495	
P34437	nucleus [GO:0005634]
P34360	
Q18262	
P34603	
Q23307	extracellular region [GO:0005576]
Q10033	striated muscle dense body [GO:0055120]; striated muscle thin filament [GO:0005865]
Q11083	
Q09347	
Q19895	
Q09606	integral component of membrane [GO:0016021]
Q09420	
Q09382	
Q09269	endoplasmic reticulum [GO:0005783]
G5EBU4	nucleus [GO:0005634]
Q09206	integral component of membrane [GO:0016021]
Q9XU75	collagen and cuticulin-based cuticle extracellular matrix [GO:0060102]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; extracellular space [GO:0005615]
G5ECU1	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P34594	
Q09475	nucleus [GO:0005634]
Q11106	integral component of membrane [GO:0016021]
P41882	
P34646	
P34564	
P34541	nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
Q09343	integral component of membrane [GO:0016021]
Q10907	integral component of plasma membrane [GO:0005887]
O01513	mitochondrion [GO:0005739]; Mpp10 complex [GO:0034457]; ribosome [GO:0005840]; small-subunit processome [GO:0032040]
O02274	nucleus [GO:0005634]
H2L008	nucleus [GO:0005634]
Q9N4Y9	Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
C6KRL6	synaptonemal complex [GO:0000795]
Q20970	cytosol [GO:0005829]
Q95Q95	cytoplasm [GO:0005737]; nucleus [GO:0005634]; TORC1 complex [GO:0031931]; TORC2 complex [GO:0031932]
P34410	integral component of plasma membrane [GO:0005887]
G4SLH0	A band [GO:0031672]; I band [GO:0031674]; nuclear membrane [GO:0031965]
P34502	cell surface [GO:0009986]; extracellular region [GO:0005576]
Q10941	integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
Q9XU84	cytoplasmic vesicle membrane [GO:0030659]; endomembrane system [GO:0012505]; integral component of membrane [GO:0016021]
P34710	axon [GO:0030424]; basement membrane [GO:0005604]; cytoplasm [GO:0005737]; extracellular region [GO:0005576]
Q20591	apical junction complex [GO:0043296]; apical plasma membrane [GO:0016324]; integral component of membrane [GO:0016021]; plasma membrane proton-transporting V-type ATPase complex [GO:0033181]; proton-transporting V-type ATPase, V0 domain [GO:0033179]
Q9XW92	plasma membrane [GO:0005886]; proton-transporting V-type ATPase, V1 domain [GO:0033180]; vacuolar membrane [GO:0005774]
Q20059	
Q10953	adherens junction [GO:0005912]; catenin complex [GO:0016342]; cell cortex [GO:0005938]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; serine/threonine protein kinase complex [GO:1902554]
Q18964	
Q11180	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q7YWX7	basolateral plasma membrane [GO:0016323]; cell periphery [GO:0071944]; cytoplasmic vesicle [GO:0031410]; early endosome membrane [GO:0031901]; endomembrane system [GO:0012505]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of organelle membrane [GO:0031301]; plasma membrane [GO:0005886]
Q19848	chromatin [GO:0000785]; cytoplasm [GO:0005737]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]
P34280	cytoplasm [GO:0005737]
P34279	
Q03606	
P34316	
P34656	
P34584	
Q09230	
Q09556	spliceosomal complex [GO:0005681]
Q11125	
Q11113	integral component of membrane [GO:0016021]
Q09529	
Q10912	
Q10917	integral component of membrane [GO:0016021]
Q10040	mitochondrion [GO:0005739]
Q09234	
Q09619	
Q09259	
G5EGI7	axon [GO:0030424]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q19829	cytoplasm [GO:0005737]
Q21038	integral component of plasma membrane [GO:0005887]; receptor complex [GO:0043235]
P34888	cytoplasm [GO:0005737]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]
Q9U299	nucleolus [GO:0005730]; nucleus [GO:0005634]
P34276	integral component of membrane [GO:0016021]
Q17638	integral component of membrane [GO:0016021]
Q8WT51	
P34492	mitochondrion [GO:0005739]
P34375	
P30652	
Q10950	
Q9BIB4	transcription factor TFIIA complex [GO:0005672]
Q9GQ63	
P34677	
P34404	
P34396	
P34635	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P34327	
P34452	dendrite [GO:0030425]; filopodium tip [GO:0032433]; lamellipodium [GO:0030027]; nucleus [GO:0005634]
Q09202	integral component of membrane [GO:0016021]
P34459	
P90893	endosome [GO:0005768]; lysosome [GO:0005764]; membrane raft [GO:0045121]
Q09224	
Q09277	
P34613	
P30644	
Q9BI88	
P18948	extracellular region [GO:0005576]
Q09218	integral component of membrane [GO:0016021]
Q17405	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]
Q9GQ60	
Q10015	integral component of membrane [GO:0016021]
Q11077	extracellular region [GO:0005576]
Q09281	
Q09294	
Q10023	integral component of membrane [GO:0016021]
P91454	integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; PAM complex, Tim23 associated import motor [GO:0001405]
Q03566	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q17598	integral component of membrane [GO:0016021]
Q20035	integral component of membrane [GO:0016021]
P34709	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; spanning component of plasma membrane [GO:0044214]
Q7YZT6	alpha,alpha-trehalose-phosphate synthase complex (UDP-forming) [GO:0005946]; cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q09209	integral component of membrane [GO:0016021]
A0A3B1DZW5	dendrite [GO:0030425]; integral component of membrane [GO:0016021]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]
O17847	integral component of membrane [GO:0016021]
O17185	integral component of plasma membrane [GO:0005887]; muscle cell projection membrane [GO:0036195]; striated muscle dense body [GO:0055120]
Q20797	endomembrane system [GO:0012505]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; presynapse [GO:0098793]; SNARE complex [GO:0031201]
Q9N4G7	extrinsic component of mitochondrial inner membrane [GO:0031314]
P34314	nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q11080	integral component of membrane [GO:0016021]
O61660	nucleus [GO:0005634]
Q45EK7	cytoplasm [GO:0005737]
Q19766	integral component of mitochondrial outer membrane [GO:0031307]; mitochondrial outer membrane translocase complex [GO:0005742]
P50439	
Q09268	
Q10909	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A6ZJ55	
Q09359	
P34450	nucleus [GO:0005634]
Q9N5K3	central element [GO:0000801]; condensed nuclear chromosome [GO:0000794]
P41937	axonemal microtubule [GO:0005879]; cytoplasm [GO:0005737]; microtubule [GO:0005874]
P54812	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; VCP-NPL4-UFD1 AAA ATPase complex [GO:0034098]
Q17678	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q94421	integral component of membrane [GO:0016021]
Q9XUS7	cell-cell junction [GO:0005911]; cytoplasm [GO:0005737]; intracellular vesicle [GO:0097708]; plasma membrane [GO:0005886]; recycling endosome [GO:0055037]
Q20687	ciliary basal body [GO:0036064]; ciliary transition zone [GO:0035869]; integral component of membrane [GO:0016021]
P83260	integral component of membrane [GO:0016021]
P46506	integral component of membrane [GO:0016021]
O45767	integral component of membrane [GO:0016021]; non-motile cilium [GO:0097730]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]
P83528	Golgi trans cisterna [GO:0000138]; integral component of membrane [GO:0016021]; presynapse [GO:0098793]; SNARE complex [GO:0031201]
C0HKD6	cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q22647	integral component of membrane [GO:0016021]; TIM23 mitochondrial import inner membrane translocase complex [GO:0005744]
O01914	RNA polymerase I core factor complex [GO:0070860]; RNA polymerase transcription factor SL1 complex [GO:0005668]
P52652	nucleus [GO:0005634]
Q09383	
Q19857	
Q9XTT8	
O02334	alpha DNA polymerase:primase complex [GO:0005658]
Q22019	GINS complex [GO:0000811]
Q93454	axon [GO:0030424]; nuclear pore [GO:0005643]; synapse [GO:0045202]
O02058	mitochondrion [GO:0005739]
Q18919	nucleus [GO:0005634]; transcription repressor complex [GO:0017053]
Q18806	anchored component of membrane [GO:0031225]; axon [GO:0030424]; plasma membrane [GO:0005886]; synapse [GO:0045202]
O17917	nucleus [GO:0005634]; U2-type spliceosomal complex [GO:0005684]
P34264	large ribosomal subunit [GO:0015934]; mitochondrial large ribosomal subunit [GO:0005762]; ribosome [GO:0005840]
P51403	cytosolic small ribosomal subunit [GO:0022627]
O45499	cytoplasmic side of rough endoplasmic reticulum membrane [GO:0098556]; cytosolic small ribosomal subunit [GO:0022627]; polysomal ribosome [GO:0042788]
P34402	centriole [GO:0005814]; cytoplasm [GO:0005737]
Q20735	integral component of endoplasmic reticulum membrane [GO:0030176]; integral component of Golgi membrane [GO:0030173]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]
P34548	integral component of membrane [GO:0016021]; membrane [GO:0016020]
P83502	integral component of membrane [GO:0016021]
P34707	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; host cell nucleus [GO:0042025]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
P91409	cleavage furrow [GO:0032154]; cortical granule [GO:0060473]; endomembrane system [GO:0012505]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; presynaptic active zone membrane [GO:0048787]; presynaptic membrane [GO:0042734]; SNARE complex [GO:0031201]; synaptic vesicle [GO:0008021]
O17966	nucleolus [GO:0005730]; nucleus [GO:0005634]; replication fork protection complex [GO:0031298]; spindle pole centrosome [GO:0031616]
